70.91 49.17 73.75 62.18 56.60 84.50
49.30 74.37 73.54 70.49 59.88 70.75
72.94 78.27 63.87 78.63 54.36 50.33
55.53 71.02 59.12 47.62 86.87 79.29
91.41 75.25 73.92 60.36 47.12 50.99
70.53 62.68 69.83 79.72 47.95 68.36
48.23 79.78 57.86 60.96 74.54 76.33
73.12 77.87 68.87 50.33 56.81 70.41
51.86 78.85 93.84 50.70 53.36 71.36
65.47 63.56 66.55 46.45 74.36 85.43
69.81 64.34 52.01 48.47 80.11 75.51
79.52 81.39 43.52 87.91 56.15 51.03
57.73 87.58 57.52 83.11 63.61 50.09
41.10 77.77 59.44 84.43 86.92 49.89
47.08 74.54 78.63 89.46 66.02 43.32
71.53 56.75 76.64 62.11 82.11 51.09
73.20 47.18 68.46 62.36 68.62 78.99
74.43 77.27 75.65 51.92 47.55 73.31
53.22 92.37 52.26 50.98 69.24 81.45
48.85 58.62 48.23 86.94 84.37 72.39
78.29 59.64 50.88 75.82 51.27 83.70
66.31 56.95 69.00 50.09 91.84 65.11
88.62 67.37 85.30 52.23 51.76 53.82
73.59 75.21 55.46 48.43 90.94 56.06
78.87 75.70 63.50 61.41 66.98 53.49
72.82 58.31 48.50 68.64 71.82 78.23
47.78 69.70 77.30 46.89 77.94 79.46
62.98 71.16 55.47 90.99 47.11 71.30
72.01 55.38 76.53 56.12 86.82 51.51
50.31 72.71 77.14 76.89 69.99 52.01
85.86 67.03 64.86 46.46 47.49 86.74
66.55 80.33 67.55 68.50 53.22 63.30
51.68 85.87 82.83 64.47 51.69 62.50
63.82 65.13 93.85 49.39 43.73 83.22
81.25 48.77 56.65 78.00 85.50 49.65
72.04 56.26 88.21 55.99 65.65 63.30
50.53 51.85 67.80 76.05 77.14 69.03
69.11 74.96 68.19 57.12 54.43 74.32
47.05 51.64 80.44 80.81 57.76 81.95
52.19 85.61 58.16 68.16 87.53 46.66
65.09 62.06 71.26 48.90 62.20 89.93
48.47 79.08 77.62 72.14 70.25 51.90
74.95 82.04 75.54 51.14 70.80 46.72
72.27 82.34 43.11 67.20 85.31 46.12
80.71 66.24 45.97 83.39 61.85 61.68
61.80 65.85 57.12 87.20 76.97 48.82
73.04 50.67 52.59 69.16 96.12 58.51
42.82 90.47 61.45 74.86 82.07 47.21
59.42 61.60 89.14 54.83 59.19 75.42
76.43 70.17 63.54 77.33 58.33 53.99
51.92 49.95 83.31 56.38 74.44 82.91
56.83 46.78 72.76 78.08 78.99 64.51
74.32 46.57 60.61 77.55 60.59 80.05
67.86 49.40 76.65 78.25 46.18 81.03
61.68 82.54 47.64 86.00 54.82 67.00
59.67 64.24 70.65 70.00 72.71 62.11
90.77 66.06 60.74 50.74 49.83 82.05
79.67 75.75 83.23 48.44 59.52 52.98
60.71 70.86 59.62 56.29 71.23 79.98
49.49 61.25 81.75 80.04 77.91 48.75
46.13 77.29 80.97 65.93 75.07 53.70
76.79 72.20 75.48 51.34 54.74 70.00
78.17 75.62 55.19 69.04 73.15 46.90
85.96 51.44 78.90 77.88 50.96 55.13
60.27 66.96 81.51 57.98 75.88 56.49
62.08 53.03 95.93 61.33 72.63 52.84
70.42 39.24 80.74 66.16 70.50 71.60
70.20 54.55 74.58 73.77 81.10 46.73
48.71 94.75 84.42 44.40 60.69 64.42
79.34 53.07 72.83 61.92 64.56 67.94
61.50 79.26 71.06 89.02 47.07 51.09
89.87 49.92 49.74 75.60 73.86 61.19
56.51 66.60 53.40 73.87 57.22 92.45
80.11 78.58 50.14 64.20 71.51 55.20
95.13 64.02 47.81 51.73 59.34 80.79
88.68 64.82 46.09 70.37 49.27 80.56
80.20 61.16 77.26 66.45 43.80 69.46
51.37 50.11 58.15 76.53 78.61 84.97
77.11 61.39 62.84 48.89 61.21 86.86
91.43 52.40 52.94 72.16 54.66 74.52
61.87 61.94 68.42 59.39 72.60 75.43
49.02 73.29 65.17 68.92 53.93 87.54
56.99 80.18 70.51 58.89 52.39 78.83
72.65 47.96 76.89 75.99 77.31 45.92
62.37 81.12 72.44 47.23 87.07 48.58
50.91 58.17 88.62 64.04 61.50 81.55
46.92 61.79 87.08 68.85 66.46 60.34
78.65 58.39 61.04 74.12 65.64 62.44
48.84 94.65 53.41 50.25 80.34 70.47
48.03 73.39 68.17 69.62 67.25 72.53
66.80 85.12 50.09 47.93 84.70 64.58
83.85 70.57 73.51 79.58 45.42 45.53
71.85 77.90 50.90 45.91 77.75 76.44
70.63 76.42 78.40 45.56 76.59 50.56
60.35 58.28 65.85 64.83 78.86 71.61
85.37 60.67 73.11 81.10 55.09 43.30
76.32 62.91 58.91 67.69 84.02 49.80
49.72 63.27 67.99 84.93 87.69 45.90
44.37 66.89 83.71 66.21 69.48 66.19
74.69 72.08 67.18 75.35 50.38 59.46
47.19 72.84 51.79 86.80 52.34 88.28
78.27 75.00 50.17 73.81 61.28 60.84
68.98 64.86 49.88 46.25 83.45 85.50
71.82 81.09 46.03 54.21 74.64 73.63
