12.74 21.57 63.88 99.06 99.67 102.04
13.43 27.32 54.40 99.68 99.95 104.24
14.20 27.61 54.75 99.41 99.71 102.36
13.98 27.68 55.54 99.55 99.93 102.48
13.39 27.85 55.97 99.31 99.73 102.15
13.84 27.69 55.08 99.76 99.78 103.10
11.67 28.22 56.96 98.72 99.89 104.53
13.65 28.00 54.92 99.75 99.71 102.98
13.62 26.90 54.81 99.81 99.48 104.11
13.84 27.16 53.81 99.70 100.22 105.13
13.91 28.01 56.14 99.89 100.62 101.73
13.23 27.28 53.87 99.47 99.33 104.73
14.00 27.49 55.27 99.69 99.96 102.35
13.83 27.40 55.85 98.00 99.99 102.55
14.27 28.02 55.83 100.46 100.04 101.85
13.33 27.31 53.91 99.60 100.19 105.14
13.62 27.25 54.62 99.73 99.87 103.27
14.70 27.98 55.40 99.80 99.74 101.38
12.83 26.41 53.75 99.54 100.70 106.89
13.33 27.19 54.57 99.64 99.62 103.59
14.13 27.59 55.46 99.53 99.60 103.00
13.58 27.52 55.52 99.78 100.56 102.63
13.67 27.51 54.13 99.55 99.32 104.88
14.19 27.32 54.29 99.96 101.18 105.05
10.43 27.72 55.41 96.22 98.74 106.72
12.82 28.71 56.14 99.53 100.09 101.99
13.81 26.64 54.81 99.61 99.99 104.74
14.08 27.88 55.51 99.89 100.92 103.08
13.43 27.82 55.82 99.29 98.97 101.52
13.64 27.74 54.94 99.87 100.80 103.22
14.70 27.65 56.45 100.59 100.16 102.50
13.19 27.85 55.09 98.38 99.34 101.25
14.06 27.95 55.13 99.67 99.89 102.74
13.52 29.25 52.37 99.38 99.72 103.90
13.61 27.27 54.72 99.71 99.71 104.21
13.17 27.64 54.72 99.67 99.79 103.74
13.58 26.69 53.83 99.81 99.37 105.32
14.12 27.87 55.59 99.55 101.15 102.29
13.71 26.74 54.36 99.66 100.72 104.30
13.84 28.71 56.33 98.91 98.67 100.08
12.92 25.85 52.81 99.71 100.38 107.71
13.91 27.47 54.22 99.06 100.30 103.49
13.65 27.77 54.77 99.64 99.45 103.38
14.32 27.03 55.24 99.70 99.85 102.61
13.18 26.50 53.26 99.66 100.71 107.36
13.14 27.54 54.53 99.64 99.36 103.85
13.18 26.57 53.20 99.76 100.40 107.44
11.00 31.23 61.89 88.97 100.14 106.02
8.05 30.35 61.47 99.23 99.95 101.04
9.30 29.82 59.29 99.27 100.32 101.20
10.31 28.64 56.77 99.44 99.00 103.08
13.76 27.25 54.80 99.82 100.53 104.04
13.62 27.46 54.87 99.42 100.07 103.45
12.74 25.38 51.29 99.60 99.28 109.98
12.53 26.69 53.17 97.11 100.67 110.42
12.03 26.57 53.09 98.60 99.39 108.04
8.73 19.73 68.87 85.67 100.46 116.55
12.52 23.87 68.23 95.56 100.11 104.39
8.53 31.12 62.13 90.48 98.33 100.85
13.01 27.99 56.36 99.88 99.98 102.32
13.94 27.38 56.44 99.81 100.00 102.07
13.41 27.49 53.35 99.77 100.00 105.85
14.14 27.21 55.50 99.89 99.99 103.25
13.69 27.47 54.95 99.86 100.60 103.64
14.79 28.37 54.21 97.39 99.51 103.91
13.30 31.44 54.16 99.85 100.16 101.34
14.09 27.41 54.29 99.89 99.29 102.66
9.70 28.84 52.46 98.09 100.60 111.13
13.29 26.78 52.29 100.35 100.87 107.12
13.49 26.36 54.19 99.01 98.89 105.85
12.09 26.96 48.32 99.92 100.28 111.76
13.61 24.21 53.88 98.85 99.81 107.53
9.30 25.82 64.68 89.86 100.05 109.14
12.05 40.66 48.96 94.43 99.97 103.47
14.00 28.27 55.60 99.25 100.33 101.95
13.62 26.92 55.32 100.32 99.53 103.92
14.12 28.10 55.10 99.74 100.50 102.66
13.41 25.82 51.55 99.18 99.57 107.83
11.37 28.82 49.45 98.56 99.79 110.49
13.40 21.27 71.41 83.27 99.72 106.65
15.37 24.60 62.47 91.87 100.15 105.67
14.20 27.86 55.40 99.79 99.92 102.58
13.33 27.49 54.81 99.27 100.37 104.06
12.48 27.64 54.13 97.30 100.54 110.27
10.34 26.19 54.60 97.77 100.10 108.32
8.13 26.86 53.46 97.45 99.86 109.33
9.34 28.83 57.45 99.54 99.91 104.68
9.55 28.89 57.95 99.26 100.40 103.65
9.98 27.73 54.40 99.02 99.74 106.71
12.09 18.52 76.39 80.97 100.36 111.89
12.39 22.54 65.42 95.01 99.98 103.15
14.86 23.46 58.91 94.03 99.61 107.71
13.74 26.16 54.16 99.60 99.98 105.44
12.81 23.02 59.23 97.31 100.91 105.01
9.99 28.29 58.36 99.35 100.05 104.62
9.30 28.77 57.41 99.52 99.35 104.19
12.62 26.95 54.62 99.44 100.72 105.44
13.66 27.31 53.87 99.65 99.26 104.40
14.12 27.13 54.43 99.74 100.49 104.33
13.23 26.71 54.39 99.41 99.79 105.38
9.11 27.10 49.23 98.29 99.80 113.35
8.49 29.07 57.52 98.69 99.12 105.46
10.37 29.34 61.05 92.87 100.23 105.09
10.91 28.81 56.22 96.98 100.35 106.34
10.40 36.57 48.35 92.12 100.51 113.01
10.85 28.87 58.68 93.03 99.14 104.19
11.64 26.55 58.30 97.12 99.78 105.77
10.88 26.27 67.22 93.75 99.61 102.04
14.30 27.75 56.35 99.69 100.91 101.57
14.02 27.95 56.30 99.15 99.51 100.43
13.81 27.56 54.34 99.76 99.48 103.99
11.11 24.69 68.35 93.12 100.68 102.38
11.70 25.13 64.52 93.65 99.36 102.68
14.09 28.89 57.09 100.75 100.63 100.47
13.16 26.33 52.86 99.66 99.49 106.24
14.09 27.45 55.82 99.65 100.20 102.95
11.56 27.88 55.20 98.20 100.57 106.09
13.92 28.64 56.37 98.71 99.34 100.62
13.90 26.37 54.12 100.35 100.16 105.57
11.54 24.36 60.12 97.79 99.39 104.76
13.07 26.67 56.05 100.13 100.02 103.70
14.08 27.72 54.87 99.17 100.38 103.11
13.31 31.43 54.38 100.29 100.49 101.82
13.58 27.17 54.65 98.74 98.99 103.45
12.24 24.97 60.92 97.25 100.20 104.12
14.27 23.20 60.28 99.52 99.77 102.59
15.34 21.14 60.85 97.80 99.95 105.65
12.72 27.15 54.40 99.26 100.02 104.54
15.84 19.06 68.96 87.16 99.86 106.94
13.94 25.81 57.13 99.89 100.26 103.45
14.04 28.02 55.63 98.76 99.74 100.83
13.72 27.07 54.04 100.56 100.96 105.71
17.44 35.05 49.35 94.88 100.16 102.88
13.37 27.15 55.69 98.48 98.99 102.61
13.76 28.02 55.69 99.84 99.99 102.35
13.94 27.51 55.32 99.39 100.02 103.20
13.91 27.58 55.21 99.65 100.14 102.42
14.27 24.20 57.43 97.68 100.97 105.13
17.04 20.07 67.67 90.96 99.53 102.83
13.72 28.10 55.55 99.42 99.36 100.72
13.28 26.99 53.30 99.90 100.04 106.52
13.41 24.04 58.57 97.19 99.55 105.85
11.81 23.97 67.25 91.67 100.40 104.94
9.24 29.18 58.37 99.68 99.57 103.34
9.84 27.56 55.39 96.08 100.18 110.36
6.15 19.74 76.80 90.66 99.81 106.58
9.28 25.12 62.41 95.98 100.09 106.74
16.63 18.40 66.97 90.49 100.43 106.53
14.25 25.85 56.05 99.81 99.49 103.43
13.68 27.27 54.89 99.51 100.36 103.47
13.41 27.79 54.37 99.86 99.74 104.86
13.27 26.54 53.45 99.82 99.82 106.42
14.08 28.00 55.80 99.84 99.91 101.62
14.04 27.17 54.41 99.82 100.17 103.84
12.11 25.04 61.66 95.63 99.91 105.71
12.93 26.84 54.89 99.72 100.14 104.37
13.97 27.79 55.50 99.72 100.15 102.24
14.72 27.74 55.58 100.35 100.65 103.09
12.28 25.95 51.77 96.19 99.15 110.03
11.97 28.65 57.35 96.01 99.66 105.14
12.73 25.86 52.92 99.76 99.95 107.98
10.98 22.42 73.85 89.63 100.31 102.53
13.63 28.12 55.83 99.49 99.83 102.17
14.03 28.33 55.56 99.61 100.59 101.65
14.10 27.00 54.52 99.83 99.56 104.38
13.27 27.26 55.31 99.53 100.47 103.12
13.62 26.01 51.80 99.32 99.86 108.18
