119.87 81.14 68.39 49.45 37.96 18.02
124.76 74.81 70.87 41.49 25.03 49.04
108.63 94.77 79.85 40.98 35.93 19.89
129.39 104.08 65.93 43.19 27.48 13.15
117.43 93.36 77.97 53.17 21.21 11.90
139.59 98.11 72.08 46.33 18.96 9.99
107.24 94.02 60.68 80.78 23.93 13.56
122.96 85.84 71.71 70.82 18.47 10.50
111.80 91.36 77.05 40.67 26.03 27.74
112.76 93.52 58.13 44.40 28.58 16.29
123.58 100.12 57.14 44.56 30.38 20.97
138.93 95.42 59.55 40.12 23.01 15.29
147.79 77.55 69.70 38.00 24.93 15.29
105.55 72.10 61.35 56.19 35.56 54.35
113.43 84.39 58.43 46.05 34.03 40.41
113.66 92.33 63.44 46.79 29.69 29.66
101.61 90.54 79.13 47.08 31.31 26.36
113.61 96.77 63.86 43.75 30.64 29.57
113.39 92.26 62.42 43.36 35.43 26.08
111.18 98.64 68.75 54.41 29.46 14.02
115.67 89.63 57.32 44.65 29.26 35.22
111.47 90.69 78.09 61.25 25.34 19.51
122.66 82.34 66.20 43.05 42.43 22.79
117.79 96.93 65.67 37.31 44.82 16.39
120.48 96.26 62.90 39.98 21.94 34.92
123.38 103.13 71.64 39.84 23.99 25.23
119.77 95.24 60.20 49.78 21.18 22.98
118.56 79.87 68.04 51.80 36.45 22.43
121.84 81.41 62.39 41.48 30.50 40.77
164.19 102.01 57.69 30.40 20.07 14.75
118.82 96.63 64.97 38.15 29.06 27.88
123.42 81.26 66.05 53.33 25.98 31.17
166.28 72.60 68.55 36.20 17.82 16.59
154.48 98.59 62.20 26.59 14.62 32.04
142.00 91.53 61.65 28.30 17.88 20.74
150.32 82.22 56.51 29.64 17.23 35.72
129.05 92.44 64.36 31.03 19.23 35.28
184.13 98.69 53.49 25.93 13.67 6.80
133.58 96.47 61.38 31.79 31.12 10.70
116.44 88.14 64.85 46.16 45.76 25.50
126.81 95.62 64.09 45.05 28.83 16.82
111.58 93.72 65.81 50.78 31.08 17.85
130.63 87.95 70.45 48.79 22.30 18.28
130.49 90.48 62.09 39.14 27.00 26.25
108.82 89.71 80.23 60.05 27.78 20.39
114.40 99.11 62.25 49.33 27.16 35.50
129.52 100.09 62.59 37.97 36.87 14.19
110.92 98.33 65.80 49.72 33.04 28.35
121.23 82.29 65.56 50.82 24.63 31.81
123.26 94.40 78.99 41.98 30.63 14.58
117.98 88.27 78.69 47.76 24.39 15.97
120.64 90.15 63.45 44.06 35.77 25.77
118.33 87.59 67.45 44.81 41.58 20.94
163.70 101.64 57.38 29.59 18.40 8.27
121.08 82.80 59.80 35.35 25.46 27.59
123.86 93.15 58.78 44.89 28.43 20.83
117.28 88.23 70.38 50.72 33.88 15.89
123.22 93.24 54.18 38.79 36.38 24.44
142.20 93.00 59.77 32.92 21.26 34.84
121.47 104.38 56.11 35.78 22.79 36.93
116.58 92.27 57.58 53.22 26.68 25.29
